,LB,BOLE,MOOB,ARF,ARFre,VU-LB,FU-ARF,FU-ARFre,OALE,CALMID
39,0.997390093,0.998574113,0.992362367,0.999101458,0.998908445,0.998676996,0.998639374,0.999035876,0.988258739,0.999492668
40,0.995738479,0.999054451,0.995608959,0.999407119,0.999411815,0.998449373,0.998964652,0.998405727,0.986506029,0.999461362
41,0.994521017,0.994074987,0.988080438,0.998911576,0.999272953,0.994874472,0.997785355,0.998176748,0.981703445,0.997783024
42,0.99733972,0.998149235,0.99575513,0.999002726,0.996560263,0.996302851,0.998577379,0.997955585,0.981802297,0.997712438
43,0.995813284,0.99648993,0.994436327,0.999524592,0.998840443,0.995523884,0.997349406,0.998711468,0.978002772,0.99768129
44,0.999031779,0.998950063,0.99589902,0.999322563,0.998781234,0.999292423,0.998552231,0.997648542,0.987903499,0.999596196
45,0.9950686,0.998932362,0.992565315,0.998917412,0.998313204,0.996912088,0.998541718,0.998014852,0.982262071,0.99837827
46,0.998658525,0.999455977,0.99619423,0.999576816,0.99956518,0.998529061,0.998921208,0.997784476,0.988941006,0.999512784
47,0.998569793,0.999851939,0.996899895,0.999516004,0.999263911,0.999270239,0.999259158,0.999350255,0.992739008,0.999691589
48,0.996611556,0.999154839,0.994673514,0.999245531,0.999055618,0.997410857,0.998750257,0.998499913,0.983805393,0.999266356
49,0.999571313,0.999077887,0.997561003,0.998925361,0.998739044,0.997806419,0.9982784,0.999172705,0.986284179,0.999528726
50,0.995547191,0.998934943,0.992360419,0.999146604,0.999401181,0.997757546,0.998956481,0.999131856,0.987642831,0.999249358
51,0.999225607,0.999076212,0.994956148,0.999421829,0.998994046,0.999007914,0.999127335,0.998231623,0.987482819,0.999651289
52,0.999100459,0.999550433,0.998791326,0.999472104,0.999530796,0.998749806,0.999474632,0.999212491,0.989659518,0.999694811
53,0.998741837,0.998905589,0.994590723,0.999401236,0.99931103,0.998157168,0.999172648,0.999063407,0.986649905,0.998865314
54,0.99963775,0.999227515,0.996636634,0.999752347,0.999645759,0.99912489,0.999178077,0.999034171,0.989857837,0.999797973
55,0.998122353,0.996433006,0.994969146,0.999227416,0.997780532,0.994980738,0.997432543,0.999125444,0.98283341,0.997967201
56,0.99742382,0.998709287,0.99512889,0.999313836,0.999177674,0.998716328,0.999075745,0.99879287,0.987723666,0.99935596
57,0.993959754,0.999519894,0.997059341,0.999622465,0.999543909,0.999208516,0.999083921,0.998812993,0.990859041,0.999656511
58,0.998805743,0.999070792,0.995236899,0.999119621,0.999224886,0.99881823,0.998814933,0.999315714,0.987023807,0.99949976
59,0.999578991,0.999583049,0.997605146,0.999727163,0.999461944,0.99915755,0.999465911,0.999459116,0.988921989,0.999711083
60,0.998660023,0.999089917,0.998065425,0.999133915,0.99921781,0.998721665,0.999006637,0.998217809,0.991102222,0.998947981
61,0.999580973,0.999438306,0.995022367,0.999769411,0.999721837,0.999350046,0.999439988,0.999725344,0.989109902,0.999733132
62,0.999164301,0.998942498,0.99641889,0.999478221,0.999581575,0.998742756,0.999337253,0.999472711,0.987607541,0.999526912
63,0.999713436,0.998204917,0.998619304,0.999859414,0.998164183,0.999151403,0.999579887,0.9995027,0.990905827,0.999042988
64,0.998307958,0.999386842,0.998472905,0.999756256,0.999560202,0.997712482,0.999555601,0.999032882,0.989541454,0.999025333
65,0.996815938,0.999141226,0.997973666,0.999662324,0.999461188,0.998507761,0.999100649,0.999345563,0.992225061,0.999718447
66,0.999718456,0.999619837,0.998588754,0.999878488,0.999811927,0.998327341,0.999542771,0.999448848,0.990715015,0.999606806
67,0.996683811,0.998631311,0.996228064,0.99892228,0.999321649,0.997888827,0.999190306,0.99941522,0.985929773,0.999059657
68,0.999175383,0.999443204,0.99841217,0.99982371,0.999770009,0.999436943,0.99949263,0.999281529,0.992386836,0.999707282
69,0.999625968,0.999645654,0.998623402,0.999449734,0.999465568,0.998330926,0.999429205,0.999579816,0.988774094,0.99938051
70,0.998709693,0.998909949,0.997029079,0.99801491,0.997384795,0.997917581,0.998663838,0.998753491,0.987258152,0.999233145
71,0.999441016,0.999343164,0.998328768,0.999367456,0.999730705,0.99691173,0.999366988,0.998973201,0.989787152,0.999510038
72,0.999644063,0.999762256,0.998927872,0.999704073,0.999548073,0.997927776,0.999699097,0.999240067,0.987871427,0.999292664
73,0.996976317,0.999457278,0.993625424,0.999441414,0.99766405,0.996715256,0.998971331,0.99958641,0.991579795,0.997650963
74,0.998727384,0.998617082,0.997912986,0.998776431,0.999396521,0.997490991,0.99869784,0.998859217,0.987630781,0.999193773
75,0.998216157,0.997877293,0.996509249,0.999284815,0.998863055,0.998436103,0.999100252,0.998194063,0.986382943,0.999149347
76,0.999117662,0.999161373,0.995853255,0.999037524,0.998834046,0.997565143,0.998882765,0.998520944,0.983963723,0.9989869
77,0.999360205,0.999157213,0.99849809,0.999627461,0.998998896,0.998687355,0.998826108,0.998258353,0.984238895,0.999268758
78,0.999138871,0.999866187,0.999151581,0.99982477,0.999750625,0.999613478,0.999572944,0.999657437,0.992538967,0.999838844
79,0.99829295,0.999466012,0.995585526,0.999374696,0.999700895,0.997626462,0.998940871,0.99877905,0.991484828,0.999574315
80,0.999017901,0.99885367,0.997872018,0.999585619,0.999474084,0.998251824,0.999587648,0.999424792,0.989882523,0.999501468
81,0.998221146,0.996167769,0.998979479,0.999342481,0.999127497,0.996944684,0.99877952,0.999315202,0.986631578,0.998185795
82,0.999181625,0.999349898,0.998625272,0.998387642,0.999044143,0.997589763,0.998794901,0.998500446,0.987909226,0.999302174
83,0.999087625,0.999649624,0.999154906,0.998951963,0.99955008,0.999352908,0.99923007,0.999782196,0.989424088,0.999633095
84,0.99956592,0.999459776,0.998232982,0.999757062,0.99979336,0.999320584,0.999714627,0.999582206,0.991179181,0.999838638
85,0.999744915,0.999682955,0.998853079,0.999602509,0.999349717,0.999211728,0.999448267,0.997259766,0.98942189,0.999607192
86,0.999718044,0.999775869,0.998770536,0.999891399,0.999852901,0.99940067,0.999708929,0.999795794,0.994117019,0.999826368
87,0.997397277,0.998689941,0.997299683,0.999420076,0.999346572,0.996488626,0.998941843,0.999430888,0.985944557,0.99927779
88,0.996500962,0.999621219,0.997905293,0.999321117,0.9993773,0.998758352,0.999183371,0.99911373,0.991052878,0.999478824
89,0.999164737,0.999664531,0.998107744,0.999623833,0.999597123,0.997390525,0.998808297,0.999361224,0.990456262,0.99911791
90,0.999462592,0.999744099,0.998055455,0.998576153,0.99922504,0.998074086,0.998943417,0.998878635,0.989814513,0.999200564
91,0.999650769,0.999776141,0.999134438,0.999437801,0.999502383,0.999055984,0.999263664,0.999081926,0.990889971,0.999623542
92,0.999423335,0.999709499,0.99911525,0.998088005,0.999772199,0.998854677,0.999574254,0.999607676,0.993277342,0.999657806
93,0.996875994,0.999467916,0.997622854,0.998945215,0.998853386,0.997794854,0.999138519,0.999222581,0.990269919,0.998723564
94,0.997115012,0.9919624,0.99012661,0.997097269,0.995192457,0.990861607,0.994911098,0.993392118,0.974958201,0.995119718
95,0.994940095,0.997747588,0.994695104,0.998534024,0.997989362,0.993408386,0.996181521,0.993198958,0.980232582,0.997034125
96,0.990199677,0.991775222,0.988287994,0.994714863,0.993304785,0.984507561,0.992173763,0.993193392,0.962266467,0.99284417
97,0.977874332,0.984620729,0.980563562,0.980381647,0.983849647,0.979115737,0.985508429,0.985795875,0.954352293,0.987145139
98,0.962293353,0.960673707,0.959835489,0.910329908,0.88535327,0.96200292,0.975246666,0.972195287,0.924176468,0.975591086
99,0.947766811,0.92482454,0.9418518,0.932761518,0.897517108,0.944303369,0.955903578,0.94254213,0.897394855,0.963663717
100,0.910647772,0.875812538,0.895829284,0.929829676,0.888754511,0.899490352,0.915690338,0.897940759,0.844463606,0.945307521
101,0.881572053,0.865619073,0.867515334,0.926642572,0.883267259,0.861422193,0.824652776,0.673064836,0.787506957,0.93060605
102,0.88011363,0.882904398,0.844011474,0.910177083,0.881520834,0.848121103,0.737835693,0.698824082,0.766738226,0.920323944
103,0.857492414,0.852861088,0.787327365,0.895742676,0.882581723,0.799741826,0.707263697,0.679367597,0.719047124,0.903326521
104,0.898071375,0.831608766,0.833292253,0.925959703,0.896904433,0.836444391,0.745173943,0.684192652,0.730895031,0.925771848
105,0.909928725,0.861344709,0.849152278,0.935377202,0.916068977,0.831510029,0.773251544,0.740742523,0.729731768,0.930465473
106,0.876872758,0.844354254,0.835313812,0.920225327,0.89462033,0.820125482,0.766825962,0.746051759,0.72326987,0.909677592
107,0.909914605,0.868922958,0.845451812,0.915397377,0.907145342,0.831878754,0.776722048,0.760236003,0.737747627,0.921448412
108,0.902944894,0.869900167,0.8603632,0.936702287,0.916695019,0.829818917,0.789599151,0.772123268,0.744093399,0.924152532
109,0.926730581,0.883325571,0.867876446,0.950956926,0.938185141,0.863402394,0.836450923,0.792298709,0.770097557,0.938106987
110,0.931384054,0.843602768,0.880555563,0.934845073,0.924018448,0.852023016,0.826514879,0.796555131,0.765760718,0.93812678
111,0.933976881,0.864396703,0.883873682,0.951435799,0.936519379,0.863688961,0.847712734,0.801807519,0.772979959,0.930916923
112,0.94753262,0.873186928,0.899822927,0.938253725,0.939118149,0.865658563,0.855662343,0.829627185,0.77514842,0.932638317
113,0.930820371,0.872037547,0.878489735,0.941780405,0.937570762,0.860154099,0.850820636,0.835126375,0.777953266,0.933534415
114,0.946529893,0.898324973,0.898004905,0.948802315,0.944596989,0.871821655,0.86978997,0.820816723,0.77857496,0.9405981
115,0.951638709,0.921178287,0.894251871,0.947128983,0.947115028,0.882481838,0.874986613,0.87278834,0.792488521,0.939897377
116,0.937939253,0.922411161,0.899707856,0.943753999,0.939637833,0.875851636,0.870259199,0.871412988,0.786031578,0.936817532
117,0.947413307,0.917508396,0.907191171,0.955640457,0.942691973,0.864839673,0.878155096,0.866017726,0.802366683,0.945688062
118,0.938532839,0.913826372,0.906971486,0.945860878,0.93392615,0.860810734,0.882596231,0.848602863,0.793154216,0.931438125
119,0.945461191,0.918703503,0.885803599,0.942341108,0.948156863,0.865733469,0.8802009,0.857665853,0.798341006,0.937324175
120,0.948737444,0.92584537,0.90452513,0.948952796,0.95542172,0.887077364,0.882153466,0.855900301,0.807415835,0.941162965
121,0.957731893,0.921846009,0.906287362,0.959043617,0.944580562,0.892297037,0.906076427,0.890034731,0.823157929,0.949084476
122,0.955918755,0.942157141,0.921950425,0.96048311,0.957883458,0.895143919,0.904187177,0.878939907,0.819016773,0.952177651
123,0.950852543,0.947770794,0.909813674,0.955147703,0.958196815,0.894339789,0.901312518,0.887322581,0.828048871,0.946493458
124,0.943351803,0.934230509,0.912576191,0.956356321,0.949685735,0.886982426,0.898610123,0.901575161,0.821420368,0.944605174
125,0.952032866,0.937719076,0.925453431,0.960951856,0.958888386,0.906998947,0.91191464,0.90196303,0.818055233,0.955359329
126,0.946705288,0.930764025,0.911264486,0.949296569,0.952242388,0.886303111,0.900193734,0.893946535,0.81953212,0.941551165
127,0.956110448,0.94480057,0.904866852,0.959468553,0.952206576,0.903668448,0.914614453,0.898103489,0.830932284,0.948175745
128,0.967991127,0.944011404,0.928573217,0.966288807,0.965858011,0.912498073,0.924537389,0.917834703,0.850569752,0.959377212
129,0.958401315,0.927603727,0.904714143,0.956543952,0.960813854,0.907111168,0.916976736,0.907563194,0.837312818,0.952737052
130,0.962020692,0.940468242,0.928943491,0.968807816,0.960090671,0.913415835,0.923881279,0.912794455,0.837337251,0.957902151
131,0.964589233,0.941551919,0.941142187,0.97328862,0.961146296,0.924525043,0.928700545,0.905446167,0.838573842,0.962669679
132,0.966730035,0.935057637,0.925212906,0.962482327,0.961746068,0.925273872,0.919703007,0.912667798,0.837563574,0.958058825
133,0.957664167,0.930219879,0.917410845,0.963189182,0.962033427,0.922170268,0.917076084,0.89285145,0.834553561,0.957173884
134,0.963974966,0.931415474,0.930203046,0.963010919,0.963929666,0.920582379,0.91907795,0.902248079,0.83341444,0.957538802
135,0.965693012,0.93338801,0.917499199,0.962971498,0.967099903,0.919931817,0.929260325,0.922290841,0.845051132,0.959749179
136,0.951750281,0.911925071,0.909541069,0.961891284,0.957146638,0.914048009,0.913512119,0.904930671,0.832653664,0.949019644
137,0.956405065,0.929191842,0.920712538,0.963851028,0.958072608,0.929328522,0.929331318,0.931290233,0.836130236,0.958653832
138,0.963661951,0.926219648,0.924454415,0.959472585,0.960512087,0.92652345,0.926962763,0.921711891,0.856963414,0.956485217
139,0.966263831,0.934852231,0.929210098,0.966967583,0.966342991,0.938348019,0.936321759,0.917334328,0.850199552,0.966136916
140,0.961676268,0.923244373,0.923181125,0.967415706,0.964954837,0.917569631,0.925289707,0.910159746,0.838243538,0.961790214
141,0.955874572,0.913275115,0.920188391,0.958990149,0.961183588,0.917205411,0.929166046,0.919383112,0.836296747,0.954445042
142,0.968293525,0.925785523,0.935151952,0.969030101,0.961351757,0.931087456,0.936724435,0.928631933,0.854568724,0.962682597
143,0.972883429,0.927117703,0.928446597,0.97188773,0.970966433,0.930900829,0.939338624,0.927921773,0.863606842,0.967562413
144,0.962189007,0.920814352,0.932714333,0.966763252,0.96776567,0.930162358,0.935047871,0.917313043,0.852862509,0.96044059
145,0.960996009,0.933772671,0.938279767,0.961784753,0.964407936,0.928044649,0.931704699,0.918421294,0.849391879,0.958166529
146,0.955184389,0.926551256,0.927707184,0.955207782,0.958401974,0.916615091,0.924957863,0.906474195,0.828330667,0.94942011
147,0.966243952,0.924954386,0.94338107,0.967456599,0.969929871,0.937898004,0.940519622,0.915817236,0.858031649,0.962272068
148,0.962501234,0.931018233,0.942166046,0.965799371,0.961436957,0.935108897,0.934108477,0.920755145,0.853064204,0.961150335
149,0.96992139,0.927457561,0.943719737,0.970295445,0.96828204,0.939814803,0.94500053,0.93455671,0.855373629,0.966434842
150,0.965112187,0.923705017,0.93597643,0.968671126,0.964581221,0.930529327,0.93379662,0.917733708,0.839737416,0.961354238
151,0.97256989,0.940747761,0.939983329,0.969608848,0.9706321,0.946201631,0.947706172,0.939085572,0.860020063,0.972060456
152,0.965966853,0.919526422,0.934429894,0.961065805,0.963717623,0.933283025,0.929599622,0.916171172,0.835857012,0.957845077
153,0.967295905,0.938518742,0.937940265,0.968844304,0.967235158,0.939658559,0.941417165,0.928598971,0.853293932,0.967856708
154,0.970777352,0.940996135,0.945215151,0.970189052,0.961259023,0.93681173,0.938780396,0.92247274,0.861975269,0.962080564
155,0.958516027,0.931206354,0.9311369,0.963096268,0.957039877,0.921879683,0.928366025,0.918093278,0.846577737,0.951902006
156,0.968996878,0.927750808,0.939935611,0.966529455,0.967197247,0.947512353,0.947359954,0.930438437,0.859096385,0.966623981
157,0.967104156,0.950073323,0.946411837,0.968709917,0.97156396,0.935986689,0.941370623,0.927556452,0.849792818,0.965027499
158,0.970240055,0.945870425,0.948014786,0.969874745,0.968524399,0.945665401,0.946849016,0.936911122,0.858213576,0.964042925
159,0.971266408,0.950010873,0.95271066,0.976111726,0.971926121,0.952838951,0.952850375,0.936900396,0.871937247,0.971314018
160,0.969778413,0.931393466,0.944739876,0.975894009,0.976261157,0.945257855,0.949211364,0.938115215,0.844335583,0.96913422
161,0.961734024,0.927302012,0.938029153,0.96160447,0.966666997,0.942705448,0.937243021,0.934892988,0.849685375,0.961149223
162,0.97522014,0.929311785,0.952579836,0.975496326,0.9747314,0.951675417,0.953842113,0.949259258,0.883304971,0.970683313
163,0.971024892,0.935587644,0.944818795,0.970228363,0.972196308,0.950858538,0.94307834,0.927448269,0.841739729,0.96821247
164,0.974074249,0.942580004,0.950290373,0.968873053,0.963459069,0.94976398,0.948401568,0.94015221,0.867019022,0.967989868
165,0.976454469,0.938130006,0.953069355,0.974633065,0.969544207,0.952977538,0.95473915,0.942632636,0.862368029,0.970583028
166,0.968057285,0.924466929,0.945096106,0.966605482,0.971885699,0.945939625,0.945745946,0.945457804,0.85391326,0.967783361
167,0.968256874,0.940393038,0.947548575,0.970539487,0.968671604,0.945826336,0.944601539,0.944891446,0.859709382,0.96706364
168,0.971349803,0.925811036,0.946541607,0.972712339,0.966558094,0.939886768,0.942616385,0.941179907,0.851060687,0.967720276
169,0.972357963,0.94029392,0.956525997,0.972729631,0.972600362,0.945350943,0.95113363,0.949831014,0.858637574,0.968588909
170,0.968110887,0.926505776,0.944844781,0.967084608,0.974200122,0.943181567,0.944547022,0.940784143,0.841141822,0.966722128
171,0.9789069,0.949380827,0.959072452,0.981398381,0.976575059,0.959724707,0.958555406,0.949232999,0.866890122,0.97617657
172,0.971948757,0.934830487,0.943353217,0.968507849,0.968293978,0.939883269,0.94350871,0.938835215,0.837035653,0.96757146
173,0.97440102,0.937051665,0.95558134,0.973809062,0.970910943,0.946866609,0.949998542,0.951559987,0.850745839,0.970784429
174,0.96810972,0.929375293,0.936754597,0.9680173,0.972164993,0.946082821,0.947240565,0.937816963,0.850807775,0.966706376
175,0.972704453,0.944680469,0.955446821,0.969502872,0.973513715,0.94795516,0.949130935,0.944623282,0.85796125,0.97118443
176,0.967979629,0.930871646,0.947266131,0.965149316,0.96995256,0.944470443,0.942342982,0.940762483,0.848396297,0.96513059
177,0.97187138,0.947864436,0.944381662,0.972478972,0.970434285,0.946710516,0.946936389,0.94990824,0.855256232,0.969090777
178,0.968414223,0.942642276,0.94353783,0.965152795,0.968905582,0.941820124,0.94022636,0.936258141,0.852378982,0.965331336
179,0.96443664,0.9416282,0.950442623,0.970388649,0.965985289,0.943043904,0.941548134,0.939420114,0.847936944,0.963158262
180,0.964421433,0.951347068,0.942378949,0.971936532,0.965034599,0.942230043,0.943149517,0.95250049,0.841580884,0.963381222
181,0.974180271,0.943081524,0.945552561,0.973743818,0.971365351,0.953476498,0.953777457,0.947439345,0.860220768,0.969834976
182,0.981222056,0.945602404,0.951891959,0.976126716,0.973356109,0.953662356,0.957111305,0.951983605,0.86360729,0.975300932
183,0.975109733,0.945556936,0.956257565,0.974446647,0.977423541,0.954692753,0.957465532,0.955500548,0.866669589,0.970720434
184,0.978168543,0.952086129,0.962031936,0.974959522,0.977762803,0.959496997,0.959720443,0.953543227,0.871286847,0.975676065
185,0.96629509,0.938370861,0.942685394,0.954124493,0.963555384,0.935410431,0.940121086,0.941405583,0.853719471,0.960054432
186,0.971754574,0.952392312,0.950547551,0.970800546,0.971611267,0.951075223,0.953929925,0.954486762,0.869749489,0.967857333
187,0.978447311,0.939465065,0.950912854,0.974420238,0.97847149,0.948539902,0.954539404,0.949037519,0.859266309,0.972921564
188,0.974053039,0.950895454,0.952494909,0.968375659,0.968603332,0.950764506,0.952284452,0.944698476,0.860063226,0.968355447
189,0.969132241,0.949856557,0.948060006,0.972398545,0.976993791,0.950875706,0.95494114,0.95115461,0.861875457,0.970696794
190,0.978894942,0.959910188,0.956696217,0.969980396,0.972876401,0.950438653,0.95049995,0.956162369,0.862339684,0.972514052
191,0.9691717,0.94065661,0.949144988,0.973897767,0.971977645,0.947610961,0.951707821,0.95225322,0.858243259,0.967170157
192,0.973848975,0.957896373,0.950272978,0.970344805,0.971092882,0.953962657,0.952445722,0.956691974,0.862534624,0.973158456
193,0.973337911,0.951275053,0.955134449,0.971416862,0.972204813,0.955091705,0.952838028,0.943371784,0.862812027,0.970060104
194,0.976791102,0.952045523,0.9593235,0.973523576,0.976530782,0.958559263,0.960143933,0.958214983,0.876155165,0.972951201
195,0.961822618,0.93922667,0.950109182,0.965396453,0.965980434,0.943442943,0.940986131,0.932543043,0.846352295,0.964149266
196,0.976402879,0.94922591,0.956294386,0.9732052,0.971466301,0.955886092,0.952638773,0.948944448,0.861375231,0.971332299
197,0.9810028,0.956592683,0.956614453,0.978642569,0.980866757,0.961784686,0.957741533,0.960331413,0.86358748,0.977415321
198,0.976234725,0.950307273,0.94928678,0.976019273,0.976232317,0.95156856,0.958806888,0.955093925,0.864936119,0.97222802
199,0.973821688,0.937987499,0.953151482,0.972573186,0.976556238,0.94894124,0.954270473,0.950126113,0.866136919,0.968760006
200,0.776042433,0.693767625,0.650207471,0.657872958,0.638588796,0.640444087,0.571431135,0.558045329,0.675589955,0.663496261
201,0.760214225,0.761944348,0.615514276,0.743248962,0.762508447,0.721610672,0.504331238,0.501709412,0.701644941,0.732153712
202,0.803425652,0.829923823,0.619478428,0.805212528,0.789469625,0.775346998,0.5776101,0.49097782,0.751440454,0.778008613
203,0.836292783,0.846765835,0.594791326,0.82772772,0.831241341,0.807017327,0.710066375,0.610038731,0.761510112,0.795581729
204,0.855708024,0.819882264,0.64040885,0.848773445,0.846983482,0.807721673,0.734361158,0.685325723,0.773902773,0.781310833
205,0.858487468,0.863273947,0.662632758,0.855406449,0.843824725,0.831277377,0.752040347,0.687193092,0.789514215,0.808209283
206,0.849937568,0.8368794,0.637040156,0.860828162,0.86810199,0.820067765,0.764229848,0.752925112,0.779510008,0.822442634
207,0.858191814,0.835315199,0.637573598,0.864388694,0.85365736,0.810040872,0.779338319,0.754236506,0.786467673,0.824603288
208,0.863864885,0.836581908,0.671675231,0.854895901,0.851876657,0.794255098,0.801670722,0.786751321,0.79441551,0.848326367
209,0.855100296,0.843546434,0.664232901,0.849152966,0.851413474,0.785749066,0.79596464,0.778405979,0.783922399,0.838463231
210,0.886414825,0.862055874,0.694280639,0.879901153,0.865323962,0.803795961,0.814222707,0.803357003,0.803895754,0.860131986
211,0.880472175,0.848698881,0.70138345,0.875615176,0.859946705,0.821522501,0.808467387,0.809591019,0.808519516,0.854934755
212,0.876274864,0.843802331,0.703427854,0.862352059,0.860054129,0.814059984,0.797327309,0.776930602,0.797781302,0.867348087
213,0.900364075,0.86691519,0.758992844,0.880169273,0.881279589,0.844344858,0.813738312,0.787420505,0.814192111,0.881923892
214,0.926679471,0.898247748,0.808076406,0.915586407,0.906458857,0.864677107,0.846384078,0.832496986,0.84090092,0.913642612
215,0.943802388,0.926184194,0.823060537,0.927342616,0.917860209,0.897910655,0.881177366,0.890633442,0.874059352,0.935190853
216,0.931267927,0.920138457,0.830427516,0.917598082,0.916931659,0.896840343,0.889912212,0.881998295,0.883281326,0.927224029
217,0.961817391,0.945493618,0.845356181,0.935106133,0.930418387,0.919306966,0.907828946,0.902036808,0.895485957,0.949055847
218,0.962677194,0.943468086,0.870320869,0.948262949,0.934542518,0.932913096,0.910641737,0.903349017,0.905740971,0.959705688
219,0.965100278,0.948552353,0.851147308,0.950637466,0.939105734,0.931783179,0.911711865,0.909413287,0.898547596,0.962043307
220,0.970972501,0.955100386,0.874814359,0.952815198,0.951765969,0.957601373,0.91900208,0.915922554,0.906633733,0.973641686
